"Mouse","Stage","Behavior","Time","Amplitude","SEM","Condition"
3,"Post","Motion",1340,0,0,"DD"
3,"Post","Motion",1350,0.225,0.225,"DD"
3,"Post","Motion",1360,0.25,0.19,"DD"
3,"Post","Motion",1370,0.05,0.05,"DD"
3,"Post","Motion",1380,0.325,0.325,"DD"
3,"Post","Motion",1390,0.225,0.13,"DD"
3,"Post","Motion",1400,0.775,0.58,"DD"
3,"Post","Motion",1410,0.45,0.45,"DD"
3,"Post","Motion",1420,0.15,0.15,"DD"
3,"Post","Motion",1430,0.125,0.125,"DD"
3,"Shocks","Motion",0,0.075,0.075,"DD"
3,"Shocks","Motion",10,0.1,0.1,"DD"
3,"Shocks","Motion",20,0.075,0.075,"DD"
3,"Shocks","Motion",30,0.4,0.245,"DD"
3,"Shocks","Motion",40,0.05,0.05,"DD"
3,"Shocks","Motion",50,0.25,0.25,"DD"
3,"Shocks","Motion",60,0.225,0.225,"DD"
3,"Shocks","Motion",70,0,0,"DD"
3,"Shocks","Motion",80,0,0,"DD"
3,"Shocks","Motion",90,0,0,"DD"
3,"Shocks","Motion",100,0,0,"DD"
3,"Shocks","Motion",110,0.325,0.325,"DD"
3,"Shocks","Motion",120,0.175,0.12,"DD"
3,"Shocks","Motion",130,0.275,0.22,"DD"
3,"Shocks","Motion",140,0.05,0.03,"DD"
3,"Shocks","Motion",150,0.2,0.2,"DD"
3,"Shocks","Motion",160,0.25,0.25,"DD"
3,"Shocks","Motion",170,0.025,0.025,"DD"
3,"Shocks","Motion",180,0.275,0.275,"DD"
3,"Shocks","Motion",190,0.3,0.3,"DD"
3,"Shocks","Motion",200,0.125,0.125,"DD"
3,"Shocks","Motion",210,0,0,"DD"
3,"Shocks","Motion",220,0,0,"DD"
3,"Shocks","Motion",230,0,0,"DD"
3,"Shocks","Motion",240,0,0,"DD"
3,"Shocks","Motion",250,0,0,"DD"
3,"Shocks","Motion",260,0,0,"DD"
3,"Shocks","Motion",270,0.15,0.15,"DD"
3,"Shocks","Motion",280,0.375,0.375,"DD"
3,"Shocks","Motion",290,0.65,0.44,"DD"
3,"Shocks","Motion",300,0.45,0.33,"DD"
3,"Shocks","Motion",310,0.05,0.05,"DD"
3,"Shocks","Motion",320,0,0,"DD"
3,"Shocks","Motion",330,0,0,"DD"
3,"Shocks","Motion",340,0,0,"DD"
3,"Shocks","Motion",350,0,0,"DD"
3,"Shocks","Motion",360,0,0,"DD"
3,"Shocks","Motion",370,0,0,"DD"
3,"Shocks","Motion",380,0,0,"DD"
3,"Shocks","Motion",390,0,0,"DD"
3,"Shocks","Motion",400,0.3,0.3,"DD"
3,"Shocks","Motion",410,0.075,0.075,"DD"
3,"Shocks","Motion",420,0.025,0.025,"DD"
3,"Shocks","Motion",430,0.225,0.225,"DD"
3,"Shocks","Motion",440,0.025,0.025,"DD"
3,"Shocks","Motion",450,0,0,"DD"
3,"Shocks","Motion",460,0,0,"DD"
3,"Shocks","Motion",470,0,0,"DD"
3,"Shocks","Motion",480,0.175,0.15,"DD"
3,"Shocks","Motion",490,0.05,0.05,"DD"
3,"Shocks","Motion",500,0.8,0.63,"DD"
3,"Shocks","Motion",510,0.45,0.33,"DD"
3,"Shocks","Motion",520,0.65,0.495,"DD"
3,"Shocks","Motion",530,1.025,0.645,"DD"
3,"Shocks","Motion",540,0.825,0.345,"DD"
3,"Shocks","Motion",550,1.075,0.315,"DD"
3,"Shocks","Motion",560,1.25,0.43,"DD"
3,"Shocks","Motion",570,1.975,0.345,"DD"
3,"Shocks","Motion",580,1.275,0.38,"DD"
3,"Shocks","Motion",590,1.55,0.53,"DD"
3,"Shocks","Motion",600,1,0.57,"DD"
3,"Shocks","Motion",610,1.65,0.395,"DD"
3,"Shocks","Motion",620,2.125,0.375,"DD"
3,"Shocks","Motion",630,2.125,0.45,"DD"
3,"Shocks","Motion",640,2.075,0.445,"DD"
3,"Shocks","Motion",650,1.45,0.385,"DD"
3,"Shocks","Motion",660,1.575,0.26,"DD"
3,"Shocks","Motion",670,1.3,0.34,"DD"
3,"Shocks","Motion",680,1.525,0.31,"DD"
3,"Shocks","Motion",690,1.375,0.46,"DD"
3,"Shocks","Motion",700,0.875,0.435,"DD"
3,"Shocks","Motion",710,1.075,0.36,"DD"
3,"Shocks","Motion",720,1.075,0.44,"DD"
3,"Shocks","Motion",730,1.125,0.23,"DD"
3,"Shocks","Motion",740,1.025,0.535,"DD"
3,"Shocks","Motion",750,0.825,0.44,"DD"
3,"Shocks","Motion",760,0.65,0.435,"DD"
3,"Shocks","Motion",770,0.525,0.215,"DD"
3,"Shocks","Motion",780,0.25,0.17,"DD"
3,"Shocks","Motion",790,0.45,0.42,"DD"
3,"Shocks","Motion",800,0.575,0.375,"DD"
3,"Shocks","Motion",810,0.625,0.29,"DD"
3,"Shocks","Motion",820,0.35,0.26,"DD"
3,"Shocks","Motion",830,0.25,0.2,"DD"
3,"Shocks","Motion",840,1.275,0.63,"DD"
3,"Shocks","Motion",850,0.75,0.43,"DD"
3,"Shocks","Motion",860,0.75,0.25,"DD"
3,"Shocks","Motion",870,0.825,0.48,"DD"
3,"Shocks","Motion",880,0.5,0.24,"DD"
3,"Shocks","Motion",890,0.275,0.245,"DD"
3,"Shocks","Motion",900,0.275,0.12,"DD"
3,"Shocks","Motion",910,0.325,0.325,"DD"
3,"Shocks","Motion",920,0.45,0.42,"DD"
3,"Shocks","Motion",930,0.1,0.1,"DD"
3,"Shocks","Motion",940,0.575,0.51,"DD"
3,"Shocks","Motion",950,0.25,0.25,"DD"
3,"Shocks","Motion",960,0.025,0.025,"DD"
3,"Shocks","Motion",970,0.425,0.425,"DD"
3,"Shocks","Motion",980,0.675,0.48,"DD"
3,"Shocks","Motion",990,0.35,0.32,"DD"
3,"Shocks","Motion",1000,0.875,0.45,"DD"
3,"Shocks","Motion",1010,0.075,0.075,"DD"
3,"Shocks","Motion",1020,0.55,0.33,"DD"
3,"Shocks","Motion",1030,0.325,0.325,"DD"
3,"Shocks","Motion",1040,0.325,0.265,"DD"
3,"Shocks","Motion",1050,0.15,0.15,"DD"
3,"Shocks","Motion",1060,0.15,0.15,"DD"
3,"Shocks","Motion",1070,0.25,0.25,"DD"
3,"Shocks","Motion",1080,0.15,0.15,"DD"
3,"Shocks","Motion",1090,0.175,0.175,"DD"
3,"Shocks","Motion",1100,0.5,0.465,"DD"
3,"Shocks","Motion",1110,0.4,0.34,"DD"
3,"Shocks","Motion",1120,0.35,0.35,"DD"
3,"Shocks","Motion",1130,0,0,"DD"
3,"Shocks","Motion",1140,0,0,"DD"
3,"Shocks","Motion",1150,0.25,0.25,"DD"
3,"Shocks","Motion",1160,0.125,0.125,"DD"
3,"Shocks","Motion",1170,0.025,0.025,"DD"
3,"Shocks","Motion",1180,0.375,0.375,"DD"
3,"Shocks","Motion",1190,0.975,0.455,"DD"
3,"Shocks","Motion",1200,0.375,0.265,"DD"
3,"Shocks","Motion",1210,0.4,0.25,"DD"
3,"Shocks","Motion",1220,0.55,0.55,"DD"
3,"Shocks","Motion",1230,0.2,0.125,"DD"
3,"Shocks","Motion",1240,0,0,"DD"
3,"Shocks","Motion",1250,0.125,0.125,"DD"
3,"Shocks","Motion",1260,0,0,"DD"
3,"Shocks","Motion",1270,0.025,0.025,"DD"
3,"Shocks","Motion",1280,0.6,0.4,"DD"
3,"Shocks","Motion",1290,0.075,0.075,"DD"
3,"Shocks","Motion",1300,0.075,0.075,"DD"
3,"Shocks","Motion",1310,0.575,0.365,"DD"
3,"Shocks","Motion",1320,0.125,0.075,"DD"
3,"Shocks","Motion",1330,0.35,0.28,"DD"
3,"Shocks","Motion",1340,0.25,0.155,"DD"
3,"Shocks","Motion",1350,0,0,"DD"
3,"Shocks","Motion",1360,0,0,"DD"
3,"Shocks","Motion",1370,0,0,"DD"
3,"Shocks","Motion",1380,0,0,"DD"
3,"Shocks","Motion",1390,0,0,"DD"
3,"Shocks","Motion",1400,0,0,"DD"
3,"Shocks","Motion",1410,0,0,"DD"
3,"Shocks","Motion",1420,0,0,"DD"
3,"Shocks","Motion",1430,0.2,0.2,"DD"
3,"Baseline","Nest",0,0.47,0.47,"DD"
3,"Baseline","Nest",10,0.25,0.16,"DD"
3,"Baseline","Nest",20,0.85,0.55,"DD"
3,"Baseline","Nest",30,0.82,0.51,"DD"
3,"Baseline","Nest",40,0.15,0.09,"DD"
3,"Baseline","Nest",50,0.05,0.03,"DD"
3,"Baseline","Nest",60,0.25,0.19,"DD"
3,"Baseline","Nest",70,0.35,0.35,"DD"
3,"Baseline","Nest",80,0.5,0.41,"DD"
3,"Baseline","Nest",90,0,0,"DD"
3,"Baseline","Nest",100,0,0,"DD"
3,"Baseline","Nest",110,0,0,"DD"
3,"Baseline","Nest",120,0,0,"DD"
3,"Baseline","Nest",130,0.1,0.06,"DD"
3,"Baseline","Nest",140,0.35,0.29,"DD"
3,"Baseline","Nest",150,0.2,0.2,"DD"
3,"Baseline","Nest",160,0.05,0.05,"DD"
3,"Baseline","Nest",170,0.2,0.2,"DD"
3,"Baseline","Nest",180,0.25,0.25,"DD"
3,"Baseline","Nest",190,0.28,0.28,"DD"
3,"Baseline","Nest",200,0,0,"DD"
3,"Baseline","Nest",210,0,0,"DD"
3,"Baseline","Nest",220,0,0,"DD"
3,"Baseline","Nest",230,0,0,"DD"
3,"Baseline","Nest",240,0,0,"DD"
3,"Baseline","Nest",250,0.4,0.3,"DD"
3,"Baseline","Nest",260,0.1,0.1,"DD"
3,"Baseline","Nest",270,0.37,0.31,"DD"
3,"Baseline","Nest",280,0,0,"DD"
3,"Baseline","Nest",290,0,0,"DD"
3,"Baseline","Nest",300,0,0,"DD"
3,"Baseline","Nest",310,0,0,"DD"
3,"Baseline","Nest",320,0.2,0.2,"DD"
3,"Baseline","Nest",330,0.3,0.3,"DD"
3,"Baseline","Nest",340,0,0,"DD"
3,"Baseline","Nest",350,0,0,"DD"
3,"Baseline","Nest",360,0,0,"DD"
3,"Baseline","Nest",370,0,0,"DD"
3,"Baseline","Nest",380,0.12,0.09,"DD"
3,"Baseline","Nest",390,0.05,0.05,"DD"
3,"Baseline","Nest",400,0,0,"DD"
3,"Baseline","Nest",410,0,0,"DD"
3,"Baseline","Nest",420,0,0,"DD"
3,"Baseline","Nest",430,0,0,"DD"
3,"Baseline","Nest",440,0.03,0.03,"DD"
3,"Baseline","Nest",450,0,0,"DD"
3,"Baseline","Nest",460,0.07,0.07,"DD"
3,"Baseline","Nest",470,0.62,0.56,"DD"
3,"Baseline","Nest",480,0.7,0.6,"DD"
3,"Baseline","Nest",490,0.87,0.54,"DD"
3,"Baseline","Nest",500,1.07,0.73,"DD"
3,"Baseline","Nest",510,0.87,0.37,"DD"
3,"Baseline","Nest",520,0.48,0.44,"DD"
3,"Baseline","Nest",530,0.07,0.07,"DD"
3,"Baseline","Nest",540,0,0,"DD"
3,"Baseline","Nest",550,0,0,"DD"
3,"Baseline","Nest",560,0,0,"DD"
3,"Baseline","Nest",570,0.05,0.05,"DD"
3,"Baseline","Nest",580,0,0,"DD"
3,"Baseline","Nest",590,0.6,0.27,"DD"
3,"Baseline","Nest",600,0.35,0.26,"DD"
3,"Baseline","Nest",610,0.6,0.2,"DD"
3,"Baseline","Nest",620,0.3,0.16,"DD"
3,"Baseline","Nest",630,0.8,0.77,"DD"
3,"Baseline","Nest",640,0.55,0.23,"DD"
3,"Baseline","Nest",650,0.05,0.05,"DD"
3,"Baseline","Nest",660,0.62,0.24,"DD"
3,"Baseline","Nest",670,0.7,0.26,"DD"
3,"Baseline","Nest",680,0.73,0.21,"DD"
3,"Baseline","Nest",690,0.92,0.4,"DD"
3,"Baseline","Nest",700,0.08,0.05,"DD"
3,"Baseline","Nest",710,0.23,0.09,"DD"
3,"Baseline","Nest",720,0.85,0.44,"DD"
3,"Baseline","Nest",730,0.1,0.07,"DD"
3,"Baseline","Nest",740,0.03,0.03,"DD"
3,"Baseline","Nest",750,0.58,0.31,"DD"
3,"Baseline","Nest",760,0.8,0.34,"DD"
3,"Baseline","Nest",770,0.72,0.42,"DD"
3,"Baseline","Nest",780,0.72,0.4,"DD"
3,"Baseline","Nest",790,0.55,0.4,"DD"
3,"Baseline","Nest",800,0.5,0.25,"DD"
3,"Baseline","Nest",810,0.62,0.23,"DD"
3,"Baseline","Nest",820,0.8,0.22,"DD"
3,"Baseline","Nest",830,1.27,0.37,"DD"
3,"Baseline","Nest",840,0.48,0.24,"DD"
3,"Baseline","Nest",850,0.37,0.26,"DD"
3,"Baseline","Nest",860,0.05,0.05,"DD"
3,"Baseline","Nest",870,0.17,0.12,"DD"
3,"Baseline","Nest",880,0.4,0.16,"DD"
3,"Baseline","Nest",890,0.35,0.13,"DD"
3,"Baseline","Nest",900,1.05,0.1,"DD"
3,"Baseline","Nest",910,0.6,0.27,"DD"
3,"Baseline","Nest",920,0.4,0.14,"DD"
3,"Baseline","Nest",930,0.7,0.41,"DD"
3,"Baseline","Nest",940,0.45,0.18,"DD"
3,"Baseline","Nest",950,0.98,0.34,"DD"
3,"Baseline","Nest",960,0.7,0.18,"DD"
3,"Baseline","Nest",970,0.28,0.14,"DD"
3,"Baseline","Nest",980,1.02,0.61,"DD"
3,"Baseline","Nest",990,0.37,0.22,"DD"
3,"Baseline","Nest",1000,0.45,0.33,"DD"
3,"Baseline","Nest",1010,0.77,0.47,"DD"
3,"Baseline","Nest",1020,0.35,0.26,"DD"
3,"Baseline","Nest",1030,0.5,0.44,"DD"
3,"Baseline","Nest",1040,0.43,0.23,"DD"
3,"Baseline","Nest",1050,0.62,0.34,"DD"
3,"Baseline","Nest",1060,0.48,0.28,"DD"
3,"Baseline","Nest",1070,0.2,0.2,"DD"
3,"Baseline","Nest",1080,0.15,0.06,"DD"
3,"Baseline","Nest",1090,0.72,0.29,"DD"
3,"Baseline","Nest",1100,0.6,0.45,"DD"
3,"Baseline","Nest",1110,0.45,0.45,"DD"
3,"Baseline","Nest",1120,0.3,0.27,"DD"
3,"Baseline","Nest",1130,0.3,0.3,"DD"
3,"Baseline","Nest",1140,0,0,"DD"
3,"Baseline","Nest",1150,0,0,"DD"
3,"Baseline","Nest",1160,0.03,0.03,"DD"
3,"Baseline","Nest",1170,0.28,0.14,"DD"
3,"Baseline","Nest",1180,1.02,0.21,"DD"
3,"Baseline","Nest",1190,0.7,0.25,"DD"
3,"Baseline","Nest",1200,0.05,0.05,"DD"
3,"Baseline","Nest",1210,0.03,0.03,"DD"
3,"Baseline","Nest",1220,0.03,0.03,"DD"
3,"Baseline","Nest",1230,0.03,0.03,"DD"
3,"Baseline","Nest",1240,0.3,0.21,"DD"
3,"Baseline","Nest",1250,0.2,0.12,"DD"
3,"Baseline","Nest",1260,0.07,0.07,"DD"
3,"Baseline","Nest",1270,0.05,0.03,"DD"
3,"Baseline","Nest",1280,0.33,0.33,"DD"
3,"Baseline","Nest",1290,0.25,0.19,"DD"
3,"Baseline","Nest",1300,0.18,0.09,"DD"
3,"Baseline","Nest",1310,0.57,0.4,"DD"
3,"Baseline","Nest",1320,0.45,0.31,"DD"
3,"Baseline","Nest",1330,0.53,0.3,"DD"
3,"Baseline","Nest",1340,0.37,0.15,"DD"
3,"Baseline","Nest",1350,0.53,0.35,"DD"
3,"Baseline","Nest",1360,0.08,0.05,"DD"
3,"Baseline","Nest",1370,0.17,0.17,"DD"
3,"Baseline","Nest",1380,0.5,0.38,"DD"
3,"Baseline","Nest",1390,0.82,0.53,"DD"
3,"Baseline","Nest",1400,0.45,0.3,"DD"
3,"Baseline","Nest",1410,0.1,0.1,"DD"
3,"Baseline","Nest",1420,0.25,0.25,"DD"
3,"Baseline","Nest",1430,0.35,0.35,"DD"
3,"Post","Nest",0,0,0,"DD"
3,"Post","Nest",10,0,0,"DD"
3,"Post","Nest",20,0.03,0.03,"DD"
3,"Post","Nest",30,0,0,"DD"
3,"Post","Nest",40,0.12,0.12,"DD"
3,"Post","Nest",50,0.3,0.21,"DD"
3,"Post","Nest",60,0.4,0.2,"DD"
3,"Post","Nest",70,0.57,0.38,"DD"
3,"Post","Nest",80,0.87,0.37,"DD"
3,"Post","Nest",90,0.4,0.27,"DD"
3,"Post","Nest",100,0.58,0.54,"DD"
3,"Post","Nest",110,0.53,0.46,"DD"
3,"Post","Nest",120,0.1,0.04,"DD"
3,"Post","Nest",130,0,0,"DD"
3,"Post","Nest",140,0.05,0.05,"DD"
3,"Post","Nest",150,0.12,0.02,"DD"
3,"Post","Nest",160,0.4,0.26,"DD"
3,"Post","Nest",170,0.2,0.2,"DD"
3,"Post","Nest",180,0,0,"DD"
3,"Post","Nest",190,0.1,0.06,"DD"
3,"Post","Nest",200,0,0,"DD"
3,"Post","Nest",210,0.28,0.28,"DD"
3,"Post","Nest",220,0.35,0.35,"DD"
3,"Post","Nest",230,0.03,0.03,"DD"
3,"Post","Nest",240,0,0,"DD"
3,"Post","Nest",250,0,0,"DD"
3,"Post","Nest",260,0,0,"DD"
3,"Post","Nest",270,0,0,"DD"
3,"Post","Nest",280,0,0,"DD"
3,"Post","Nest",290,0.25,0.22,"DD"
3,"Post","Nest",300,0.28,0.28,"DD"
3,"Post","Nest",310,0.08,0.05,"DD"
3,"Post","Nest",320,0,0,"DD"
3,"Post","Nest",330,0.47,0.28,"DD"
3,"Post","Nest",340,0.73,0.42,"DD"
3,"Post","Nest",350,1.25,0.43,"DD"
3,"Post","Nest",360,0.43,0.27,"DD"
3,"Post","Nest",370,0.08,0.03,"DD"
3,"Post","Nest",380,0.1,0.07,"DD"
3,"Post","Nest",390,0.03,0.03,"DD"
3,"Post","Nest",400,0.25,0.16,"DD"
3,"Post","Nest",410,0.15,0.1,"DD"
3,"Post","Nest",420,0.12,0.08,"DD"
3,"Post","Nest",430,0.2,0.14,"DD"
3,"Post","Nest",440,0.6,0.5,"DD"
3,"Post","Nest",450,0.2,0.14,"DD"
3,"Post","Nest",460,0,0,"DD"
3,"Post","Nest",470,0.03,0.03,"DD"
3,"Post","Nest",480,0.12,0.08,"DD"
3,"Post","Nest",490,0.23,0.23,"DD"
3,"Post","Nest",500,0.42,0.27,"DD"
3,"Post","Nest",510,0.03,0.03,"DD"
3,"Post","Nest",520,1,0.59,"DD"
3,"Post","Nest",530,0.87,0.61,"DD"
3,"Post","Nest",540,1.27,0.41,"DD"
3,"Post","Nest",550,1.15,0.15,"DD"
3,"Post","Nest",560,0.87,0.14,"DD"
3,"Post","Nest",570,1.32,0.37,"DD"
3,"Post","Nest",580,1.3,0.12,"DD"
3,"Post","Nest",590,1,0.24,"DD"
3,"Post","Nest",600,1.65,0.21,"DD"
3,"Post","Nest",610,1.7,0.33,"DD"
3,"Post","Nest",620,1.75,0.16,"DD"
3,"Post","Nest",630,1.48,0.22,"DD"
3,"Post","Nest",640,1.97,0.88,"DD"
3,"Post","Nest",650,1.77,0.6,"DD"
3,"Post","Nest",660,1.62,0.38,"DD"
3,"Post","Nest",670,1.73,0.11,"DD"
3,"Post","Nest",680,1.3,0.47,"DD"
3,"Post","Nest",690,0.7,0.33,"DD"
3,"Post","Nest",700,1.12,0.36,"DD"
3,"Post","Nest",710,1.18,0.4,"DD"
3,"Post","Nest",720,0.8,0.39,"DD"
3,"Post","Nest",730,0.95,0.35,"DD"
3,"Post","Nest",740,1.12,0.35,"DD"
3,"Post","Nest",750,0.78,0.46,"DD"
3,"Post","Nest",760,1.37,0.6,"DD"
3,"Post","Nest",770,1.03,0.49,"DD"
3,"Post","Nest",780,1,0.58,"DD"
3,"Post","Nest",790,0.93,0.1,"DD"
3,"Post","Nest",800,0.98,0.31,"DD"
3,"Post","Nest",810,0.38,0.11,"DD"
3,"Post","Nest",820,0.8,0.38,"DD"
3,"Post","Nest",830,1.58,0.46,"DD"
3,"Post","Nest",840,0.78,0.33,"DD"
3,"Post","Nest",850,0.8,0.4,"DD"
3,"Post","Nest",860,1.1,0.53,"DD"
3,"Post","Nest",870,1.48,0.34,"DD"
3,"Post","Nest",880,1.48,0.52,"DD"
3,"Post","Nest",890,1,0.48,"DD"
3,"Post","Nest",900,0.48,0.41,"DD"
3,"Post","Nest",910,0.08,0.05,"DD"
3,"Post","Nest",920,0.12,0.12,"DD"
3,"Post","Nest",930,0.12,0.09,"DD"
3,"Post","Nest",940,0.08,0.05,"DD"
3,"Post","Nest",950,0.28,0.16,"DD"
3,"Post","Nest",960,0.55,0.27,"DD"
3,"Post","Nest",970,0.78,0.34,"DD"
3,"Post","Nest",980,0.8,0.38,"DD"
3,"Post","Nest",990,0.52,0.34,"DD"
3,"Post","Nest",1000,0.48,0.38,"DD"
3,"Post","Nest",1010,0.28,0.15,"DD"
3,"Post","Nest",1020,0.28,0.24,"DD"
3,"Post","Nest",1030,0.23,0.1,"DD"
3,"Post","Nest",1040,0.7,0.34,"DD"
3,"Post","Nest",1050,0.4,0.31,"DD"
3,"Post","Nest",1060,0.35,0.22,"DD"
3,"Post","Nest",1070,0.85,0.63,"DD"
3,"Post","Nest",1080,0.18,0.09,"DD"
3,"Post","Nest",1090,0.5,0.38,"DD"
3,"Post","Nest",1100,0.28,0.19,"DD"
3,"Post","Nest",1110,0.53,0.21,"DD"
3,"Post","Nest",1120,0.47,0.47,"DD"
3,"Post","Nest",1130,0,0,"DD"
3,"Post","Nest",1140,0,0,"DD"
3,"Post","Nest",1150,0.35,0.29,"DD"
3,"Post","Nest",1160,0.35,0.24,"DD"
3,"Post","Nest",1170,0.47,0.34,"DD"
3,"Post","Nest",1180,0.28,0.28,"DD"
3,"Post","Nest",1190,0.35,0.24,"DD"
3,"Post","Nest",1200,0.3,0.13,"DD"
3,"Post","Nest",1210,0.17,0.14,"DD"
3,"Post","Nest",1220,0.17,0.14,"DD"
3,"Post","Nest",1230,0.3,0.2,"DD"
3,"Post","Nest",1240,0.25,0.14,"DD"
3,"Post","Nest",1250,0.58,0.33,"DD"
3,"Post","Nest",1260,1.07,0.42,"DD"
3,"Post","Nest",1270,0.62,0.62,"DD"
3,"Post","Nest",1280,0.17,0.09,"DD"
3,"Post","Nest",1290,0.25,0.22,"DD"
3,"Post","Nest",1300,0.2,0.12,"DD"
3,"Post","Nest",1310,0.33,0.24,"DD"
3,"Post","Nest",1320,0.3,0.27,"DD"
3,"Post","Nest",1330,0.15,0.15,"DD"
3,"Post","Nest",1340,0.03,0.03,"DD"
3,"Post","Nest",1350,0.12,0.09,"DD"
3,"Post","Nest",1360,0.25,0.22,"DD"
3,"Post","Nest",1370,0.1,0.07,"DD"
3,"Post","Nest",1380,0.05,0.03,"DD"
3,"Post","Nest",1390,0,0,"DD"
3,"Post","Nest",1400,0.25,0.22,"DD"
3,"Post","Nest",1410,0.2,0.2,"DD"
3,"Post","Nest",1420,0.35,0.25,"DD"
3,"Post","Nest",1430,0.17,0.11,"DD"
3,"Shocks","Nest",0,0.07,0.07,"DD"
3,"Shocks","Nest",10,0,0,"DD"
3,"Shocks","Nest",20,0,0,"DD"
3,"Shocks","Nest",30,0.2,0.14,"DD"
3,"Shocks","Nest",40,0.35,0.35,"DD"
3,"Shocks","Nest",50,0.22,0.17,"DD"
3,"Shocks","Nest",60,0.15,0.15,"DD"
3,"Shocks","Nest",70,0.23,0.23,"DD"
3,"Shocks","Nest",80,0.03,0.03,"DD"
3,"Shocks","Nest",90,0,0,"DD"
3,"Shocks","Nest",100,0,0,"DD"
3,"Shocks","Nest",110,0.08,0.05,"DD"
3,"Shocks","Nest",120,0,0,"DD"
3,"Shocks","Nest",130,0.25,0.25,"DD"
3,"Shocks","Nest",140,0.4,0.23,"DD"
3,"Shocks","Nest",150,0.95,0.85,"DD"
3,"Shocks","Nest",160,0.65,0.38,"DD"
3,"Shocks","Nest",170,0.37,0.28,"DD"
3,"Shocks","Nest",180,0.73,0.5,"DD"
3,"Shocks","Nest",190,0.48,0.44,"DD"
3,"Shocks","Nest",200,0.33,0.33,"DD"
3,"Shocks","Nest",210,0.07,0.07,"DD"
3,"Shocks","Nest",220,0.08,0.05,"DD"
3,"Shocks","Nest",230,0.03,0.03,"DD"
3,"Shocks","Nest",240,0,0,"DD"
3,"Shocks","Nest",250,0,0,"DD"
3,"Shocks","Nest",260,0.12,0.12,"DD"
3,"Shocks","Nest",270,0.23,0.23,"DD"
3,"Shocks","Nest",280,0.05,0.05,"DD"
3,"Shocks","Nest",290,0.47,0.28,"DD"
3,"Shocks","Nest",300,0.7,0.55,"DD"
3,"Shocks","Nest",310,0.37,0.31,"DD"
3,"Shocks","Nest",320,0.15,0.15,"DD"
3,"Shocks","Nest",330,0,0,"DD"
3,"Shocks","Nest",340,0.03,0.03,"DD"
3,"Shocks","Nest",350,0.17,0.17,"DD"
3,"Shocks","Nest",360,0.2,0.2,"DD"
3,"Shocks","Nest",370,0.53,0.53,"DD"
3,"Shocks","Nest",380,0.7,0.64,"DD"
3,"Shocks","Nest",390,0.45,0.45,"DD"
3,"Shocks","Nest",400,0.08,0.05,"DD"
3,"Shocks","Nest",410,0.42,0.33,"DD"
3,"Shocks","Nest",420,0,0,"DD"
3,"Shocks","Nest",430,0.53,0.32,"DD"
3,"Shocks","Nest",440,0.03,0.03,"DD"
3,"Shocks","Nest",450,0,0,"DD"
3,"Shocks","Nest",460,0.05,0.05,"DD"
3,"Shocks","Nest",470,0.15,0.1,"DD"
3,"Shocks","Nest",480,0.05,0.05,"DD"
3,"Shocks","Nest",490,0,0,"DD"
3,"Shocks","Nest",500,0.4,0.37,"DD"
3,"Shocks","Nest",510,0.23,0.11,"DD"
3,"Shocks","Nest",520,0.08,0.03,"DD"
3,"Shocks","Nest",530,0.6,0.23,"DD"
3,"Shocks","Nest",540,0.9,0.26,"DD"
3,"Shocks","Nest",550,1,0.32,"DD"
3,"Shocks","Nest",560,1.8,0.35,"DD"
3,"Shocks","Nest",570,1.25,0.46,"DD"
3,"Shocks","Nest",580,1.37,0.31,"DD"
3,"Shocks","Nest",590,1.57,0.45,"DD"
3,"Shocks","Nest",600,1.77,0.38,"DD"
3,"Shocks","Nest",610,1.48,0.31,"DD"
3,"Shocks","Nest",620,1.23,0.14,"DD"
3,"Shocks","Nest",630,1.08,0.17,"DD"
3,"Shocks","Nest",640,1.42,0.38,"DD"
3,"Shocks","Nest",650,1.02,0.39,"DD"
3,"Shocks","Nest",660,1.18,0.45,"DD"
3,"Shocks","Nest",670,1.15,0.23,"DD"
3,"Shocks","Nest",680,0.92,0.18,"DD"
3,"Shocks","Nest",690,0.88,0.37,"DD"
3,"Shocks","Nest",700,1.15,0.24,"DD"
3,"Shocks","Nest",710,1.15,0.3,"DD"
3,"Shocks","Nest",720,1.55,0.2,"DD"
3,"Shocks","Nest",730,1.27,0.46,"DD"
3,"Shocks","Nest",740,1.7,0.37,"DD"
3,"Shocks","Nest",750,1.02,0.43,"DD"
3,"Shocks","Nest",760,0.67,0.58,"DD"
3,"Shocks","Nest",770,0.97,0.61,"DD"
3,"Shocks","Nest",780,0.93,0.58,"DD"
3,"Shocks","Nest",790,0.25,0.17,"DD"
3,"Shocks","Nest",800,0.47,0.41,"DD"
3,"Shocks","Nest",810,0.15,0.15,"DD"
3,"Shocks","Nest",820,0.03,0.03,"DD"
3,"Shocks","Nest",830,0.35,0.25,"DD"
3,"Shocks","Nest",840,1.23,0.69,"DD"
3,"Shocks","Nest",850,1.48,0.37,"DD"
3,"Shocks","Nest",860,1,0.2,"DD"
3,"Shocks","Nest",870,1.1,0.14,"DD"
3,"Shocks","Nest",880,0.78,0.24,"DD"
3,"Shocks","Nest",890,1.12,0.15,"DD"
3,"Shocks","Nest",900,0.9,0.74,"DD"
3,"Shocks","Nest",910,0.4,0.4,"DD"
3,"Shocks","Nest",920,0.15,0.15,"DD"
3,"Shocks","Nest",930,0.37,0.37,"DD"
3,"Shocks","Nest",940,0.45,0.45,"DD"
